Distance (ft),Side facing RX,Date,Time,Frequency (MHz),Signal Strength (dBm)
9,back,2018-07-22,17:09:44.329423,2462,-45
9,back,2018-07-22,17:09:44.329487,2462,-45
9,back,2018-07-22,17:09:44.329519,2462,-45
9,back,2018-07-22,17:09:44.329541,2462,-45
9,back,2018-07-22,17:09:44.329560,2462,-45
9,back,2018-07-22,17:09:44.329616,2462,-45
9,back,2018-07-22,17:09:44.329673,2462,-45
9,back,2018-07-22,17:09:44.329705,2462,-45
9,back,2018-07-22,17:09:44.329726,2462,-45
9,back,2018-07-22,17:09:44.329757,2462,-45
9,back,2018-07-22,17:09:44.329797,2462,-45
9,back,2018-07-22,17:09:44.329847,2462,-45
9,back,2018-07-22,17:09:44.329883,2462,-45
9,back,2018-07-22,17:09:44.329904,2462,-45
9,back,2018-07-22,17:09:44.329939,2462,-45
9,back,2018-07-22,17:09:44.329994,2462,-45
9,back,2018-07-22,17:09:44.330046,2462,-45
9,back,2018-07-22,17:09:44.330079,2462,-45
9,back,2018-07-22,17:09:44.330101,2462,-45
9,back,2018-07-22,17:09:44.330129,2462,-45
9,back,2018-07-22,17:09:44.330167,2462,-45
9,back,2018-07-22,17:09:44.330220,2462,-45
9,back,2018-07-22,17:09:44.330255,2462,-45
9,back,2018-07-22,17:09:44.330279,2462,-45
9,back,2018-07-22,17:09:44.330312,2462,-45
9,back,2018-07-22,17:09:44.330353,2462,-45
9,back,2018-07-22,17:09:44.330402,2462,-45
9,back,2018-07-22,17:09:44.330438,2462,-45
9,back,2018-07-22,17:09:44.330459,2462,-45
9,back,2018-07-22,17:09:44.330497,2462,-45
9,back,2018-07-22,17:09:44.330537,2462,-45
9,back,2018-07-22,17:09:44.330584,2462,-45
9,back,2018-07-22,17:09:44.340974,2462,-45
9,back,2018-07-22,17:09:44.341011,2462,-45
9,back,2018-07-22,17:09:44.384134,2462,-45
9,back,2018-07-22,17:09:44.384172,2462,-45
9,back,2018-07-22,17:09:44.384195,2462,-45
9,back,2018-07-22,17:09:44.384248,2462,-45
9,back,2018-07-22,17:09:44.384286,2462,-45
9,back,2018-07-22,17:09:44.384308,2462,-45
9,back,2018-07-22,17:09:44.384362,2462,-45
9,back,2018-07-22,17:09:44.384397,2462,-45
9,back,2018-07-22,17:09:44.384418,2462,-45
9,back,2018-07-22,17:09:44.386995,2462,-45
9,back,2018-07-22,17:09:44.401467,2462,-47
9,back,2018-07-22,17:09:44.410861,2462,-45
9,back,2018-07-22,17:09:44.410899,2462,-45
9,back,2018-07-22,17:09:44.415637,2462,-47
9,back,2018-07-22,17:09:44.431732,2462,-45
9,back,2018-07-22,17:09:44.431769,2462,-45
9,back,2018-07-22,17:09:44.431790,2462,-45
9,back,2018-07-22,17:09:44.437104,2462,-45
9,back,2018-07-22,17:09:44.438044,2462,-45
9,back,2018-07-22,17:09:44.447730,2462,-45
10,screen,2018-07-22,17:10:02.524912,2462,-47
10,screen,2018-07-22,17:10:02.666094,2462,-45
10,screen,2018-07-22,17:10:02.666916,2462,-47
10,screen,2018-07-22,17:10:02.666967,2462,-47
10,screen,2018-07-22,17:10:02.673814,2462,-47
10,screen,2018-07-22,17:10:02.674704,2462,-47
10,screen,2018-07-22,17:10:03.973085,2462,-49
10,screen,2018-07-22,17:10:03.987648,2462,-49
10,screen,2018-07-22,17:10:03.998232,2462,-49
10,screen,2018-07-22,17:10:03.998255,2462,-49
10,screen,2018-07-22,17:10:03.998317,2462,-49
10,screen,2018-07-22,17:10:04.003395,2462,-49
10,screen,2018-07-22,17:10:04.007940,2462,-49
10,screen,2018-07-22,17:10:04.011739,2462,-49
10,screen,2018-07-22,17:10:04.018377,2462,-49
10,screen,2018-07-22,17:10:04.032616,2462,-49
10,screen,2018-07-22,17:10:04.032638,2462,-49
10,screen,2018-07-22,17:10:04.037470,2462,-49
10,screen,2018-07-22,17:10:04.040229,2462,-49
10,screen,2018-07-22,17:10:04.043942,2462,-49
10,screen,2018-07-22,17:10:04.048520,2462,-49
10,screen,2018-07-22,17:10:04.057670,2462,-49
10,screen,2018-07-22,17:10:04.061999,2462,-49
10,screen,2018-07-22,17:10:04.069211,2462,-49
10,screen,2018-07-22,17:10:04.074462,2462,-49
10,screen,2018-07-22,17:10:04.077940,2462,-49
10,screen,2018-07-22,17:10:04.083763,2462,-49
10,screen,2018-07-22,17:10:04.085742,2462,-49
10,screen,2018-07-22,17:10:04.089708,2462,-49
10,screen,2018-07-22,17:10:04.092334,2462,-49
10,screen,2018-07-22,17:10:04.096290,2462,-49
10,screen,2018-07-22,17:10:04.101069,2462,-49
10,screen,2018-07-22,17:10:04.107478,2462,-49
10,screen,2018-07-22,17:10:04.109949,2462,-49
10,screen,2018-07-22,17:10:04.113739,2462,-49
10,screen,2018-07-22,17:10:04.120754,2462,-49
10,screen,2018-07-22,17:10:04.139861,2462,-49
10,screen,2018-07-22,17:10:04.144656,2462,-49
10,screen,2018-07-22,17:10:04.153304,2462,-49
10,screen,2018-07-22,17:10:04.158587,2462,-49
10,screen,2018-07-22,17:10:04.162439,2462,-49
10,screen,2018-07-22,17:10:04.177472,2462,-49
10,screen,2018-07-22,17:10:04.179740,2462,-49
10,back,2018-07-22,17:10:20.196599,2462,-47
10,back,2018-07-22,17:10:20.482165,2462,-47
10,back,2018-07-22,17:10:20.525190,2462,-47
10,back,2018-07-22,17:10:20.638285,2462,-47
10,back,2018-07-22,17:10:20.784033,2462,-47
10,back,2018-07-22,17:10:22.297625,2462,-47
10,back,2018-07-22,17:10:22.333653,2462,-47
10,back,2018-07-22,17:10:22.524114,2462,-47
10,back,2018-07-22,17:10:22.636452,2462,-47
10,back,2018-07-22,17:10:24.058206,2462,-45
10,back,2018-07-22,17:10:24.069379,2462,-45
10,back,2018-07-22,17:10:24.076269,2462,-45
10,back,2018-07-22,17:10:24.076295,2462,-45
10,back,2018-07-22,17:10:24.087357,2462,-45
10,back,2018-07-22,17:10:24.117180,2462,-47
10,back,2018-07-22,17:10:24.117203,2462,-47
10,back,2018-07-22,17:10:24.119024,2462,-45
10,back,2018-07-22,17:10:24.119047,2462,-45
10,back,2018-07-22,17:10:24.122415,2462,-45
10,back,2018-07-22,17:10:24.127497,2462,-45
10,back,2018-07-22,17:10:24.130687,2462,-45
10,back,2018-07-22,17:10:24.140805,2462,-45
10,back,2018-07-22,17:10:24.144764,2462,-45
10,back,2018-07-22,17:10:24.147908,2462,-45
10,back,2018-07-22,17:10:24.151326,2462,-45
10,back,2018-07-22,17:10:24.156002,2462,-45
10,back,2018-07-22,17:10:24.159209,2462,-45
10,back,2018-07-22,17:10:24.162964,2462,-45
10,back,2018-07-22,17:10:24.168191,2462,-45
10,back,2018-07-22,17:10:24.170781,2462,-45
10,back,2018-07-22,17:10:24.175548,2462,-45
10,back,2018-07-22,17:10:24.180657,2462,-45
10,back,2018-07-22,17:10:24.180709,2462,-45
10,back,2018-07-22,17:10:24.182367,2462,-45
10,back,2018-07-22,17:10:24.206506,2462,-45
10,back,2018-07-22,17:10:24.206534,2462,-45
10,back,2018-07-22,17:10:24.206556,2462,-45
10,back,2018-07-22,17:10:24.210638,2462,-45
10,back,2018-07-22,17:10:24.214946,2462,-45
10,back,2018-07-22,17:10:24.218257,2462,-45
10,back,2018-07-22,17:10:24.221708,2462,-47
10,back,2018-07-22,17:10:24.223632,2462,-45
10,back,2018-07-22,17:10:24.257662,2462,-47
10,back,2018-07-22,17:10:24.258163,2462,-45
10,back,2018-07-22,17:10:24.526782,2462,-47
10,back,2018-07-22,17:10:24.638402,2462,-47
10,back,2018-07-22,17:10:26.570219,2462,-47
10,back,2018-07-22,17:10:26.570584,2462,-49
10,back,2018-07-22,17:10:26.571319,2462,-49
10,back,2018-07-22,17:10:26.644316,2462,-47
10,back,2018-07-22,17:10:28.082690,2462,-45
10,back,2018-07-22,17:10:28.083186,2462,-45
10,back,2018-07-22,17:10:28.083301,2462,-45
10,back,2018-07-22,17:10:28.083571,2462,-45
10,back,2018-07-22,17:10:28.614262,2462,-49
10,back,2018-07-22,17:10:29.545509,2462,-49
10,back,2018-07-22,17:10:29.553136,2462,-49
10,back,2018-07-22,17:10:29.557364,2462,-49
10,back,2018-07-22,17:10:29.561219,2462,-49
10,back,2018-07-22,17:10:29.568779,2462,-49
10,back,2018-07-22,17:10:29.591162,2462,-49
10,back,2018-07-22,17:10:29.598627,2462,-47
10,back,2018-07-22,17:10:29.598652,2462,-47
10,back,2018-07-22,17:10:29.603986,2462,-47
10,back,2018-07-22,17:10:29.604342,2462,-47
10,back,2018-07-22,17:10:29.605797,2462,-49
10,back,2018-07-22,17:10:29.609308,2462,-49
10,back,2018-07-22,17:10:29.616926,2462,-49
10,back,2018-07-22,17:10:29.638734,2462,-47
10,back,2018-07-22,17:10:29.649144,2462,-47
10,back,2018-07-22,17:10:29.649172,2462,-47
10,back,2018-07-22,17:10:29.649193,2462,-47
10,back,2018-07-22,17:10:29.676128,2462,-47
10,back,2018-07-22,17:10:29.676156,2462,-47
10,Rside,2018-07-22,17:10:42.666749,2462,-43
10,Rside,2018-07-22,17:10:42.667303,2462,-41
10,Rside,2018-07-22,17:10:42.667336,2462,-41
10,Rside,2018-07-22,17:10:42.675504,2462,-43
10,Rside,2018-07-22,17:10:42.842610,2462,-43
10,Rside,2018-07-22,17:10:43.070237,2462,-43
10,Rside,2018-07-22,17:10:43.458027,2462,-43
10,Rside,2018-07-22,17:10:44.087465,2462,-43
10,Rside,2018-07-22,17:10:44.091401,2462,-41
10,Rside,2018-07-22,17:10:44.095320,2462,-43
10,Rside,2018-07-22,17:10:44.131270,2462,-43
10,Rside,2018-07-22,17:10:44.131303,2462,-43
10,Rside,2018-07-22,17:10:44.131325,2462,-43
10,Rside,2018-07-22,17:10:44.131346,2462,-43
10,Rside,2018-07-22,17:10:44.131366,2462,-43
10,Rside,2018-07-22,17:10:44.131391,2462,-43
10,Rside,2018-07-22,17:10:44.131415,2462,-43
10,Rside,2018-07-22,17:10:44.131434,2462,-43
10,Rside,2018-07-22,17:10:44.139238,2462,-43
10,Rside,2018-07-22,17:10:44.139271,2462,-43
10,Rside,2018-07-22,17:10:44.143542,2462,-43
10,Rside,2018-07-22,17:10:44.150049,2462,-43
10,Rside,2018-07-22,17:10:44.150083,2462,-43
10,Rside,2018-07-22,17:10:44.157500,2462,-43
10,Rside,2018-07-22,17:10:44.157538,2462,-43
10,Rside,2018-07-22,17:10:44.182405,2462,-43
10,Lside,2018-07-22,17:10:58.279951,2462,-55
10,Lside,2018-07-22,17:10:58.283717,2462,-55
10,Lside,2018-07-22,17:10:58.525416,2462,-53
10,Lside,2018-07-22,17:10:58.664038,2462,-55
10,Lside,2018-07-22,17:10:58.664692,2462,-55
10,Lside,2018-07-22,17:10:58.665579,2462,-55
10,Lside,2018-07-22,17:10:58.669047,2462,-55
10,Lside,2018-07-22,17:10:59.241197,2462,-55
10,Lside,2018-07-22,17:10:59.244955,2462,-55
10,Lside,2018-07-22,17:10:59.252338,2462,-49
10,Lside,2018-07-22,17:10:59.252378,2462,-49
10,Lside,2018-07-22,17:10:59.263329,2462,-55
10,Lside,2018-07-22,17:10:59.263367,2462,-55
10,Lside,2018-07-22,17:10:59.263387,2462,-55
10,Lside,2018-07-22,17:10:59.270061,2462,-55
10,Lside,2018-07-22,17:10:59.273980,2462,-55
10,Lside,2018-07-22,17:10:59.280919,2462,-55
10,Lside,2018-07-22,17:10:59.280951,2462,-55
10,Lside,2018-07-22,17:10:59.295607,2462,-53
10,Lside,2018-07-22,17:10:59.295639,2462,-53
10,Lside,2018-07-22,17:10:59.295665,2462,-53
10,Lside,2018-07-22,17:10:59.333499,2462,-53
10,Lside,2018-07-22,17:10:59.340782,2462,-53
10,Lside,2018-07-22,17:10:59.369065,2462,-55
10,Lside,2018-07-22,17:10:59.369651,2462,-53
10,Lside,2018-07-22,17:10:59.518145,2462,-53
10,Lside,2018-07-22,17:10:59.705877,2462,-53
10,Lside,2018-07-22,17:10:59.711291,2462,-53
10,Lside,2018-07-22,17:11:00.205820,2462,-55
10,Lside,2018-07-22,17:11:00.485091,2462,-55
10,Lside,2018-07-22,17:11:00.525060,2462,-55
10,Lside,2018-07-22,17:11:02.039011,2462,-55
10,Lside,2018-07-22,17:11:02.291964,2462,-55
10,Lside,2018-07-22,17:11:02.681015,2462,-55
10,Lside,2018-07-22,17:11:02.681212,2462,-53
10,Lside,2018-07-22,17:11:02.681248,2462,-53
10,Lside,2018-07-22,17:11:02.708726,2462,-53
10,Lside,2018-07-22,17:11:02.708765,2462,-53
10,Lside,2018-07-22,17:11:03.747170,2462,-53
10,Lside,2018-07-22,17:11:03.751381,2462,-53
10,Lside,2018-07-22,17:11:03.755189,2462,-53
10,Lside,2018-07-22,17:11:03.758922,2462,-53
10,Lside,2018-07-22,17:11:03.818757,2462,-53
10,Lside,2018-07-22,17:11:03.818790,2462,-53
10,Lside,2018-07-22,17:11:03.818810,2462,-53
10,Lside,2018-07-22,17:11:03.818831,2462,-53
10,Lside,2018-07-22,17:11:03.818857,2462,-53
10,Lside,2018-07-22,17:11:03.818877,2462,-53
10,Lside,2018-07-22,17:11:03.818896,2462,-53
10,Lside,2018-07-22,17:11:03.818915,2462,-53
10,Lside,2018-07-22,17:11:03.818934,2462,-53
10,Lside,2018-07-22,17:11:03.818955,2462,-53
10,Lside,2018-07-22,17:11:03.818982,2462,-53
10,Lside,2018-07-22,17:11:03.819001,2462,-53
10,Lside,2018-07-22,17:11:03.819021,2462,-53
10,Lside,2018-07-22,17:11:03.819040,2462,-53
10,Lside,2018-07-22,17:11:03.834974,2462,-53
10,Lside,2018-07-22,17:11:03.843810,2462,-53
11,screen,2018-07-22,17:11:23.831039,2462,-49
11,screen,2018-07-22,17:11:23.954212,2462,-49
11,screen,2018-07-22,17:11:23.954359,2462,-49
11,screen,2018-07-22,17:11:23.954522,2462,-49
11,screen,2018-07-22,17:11:23.954662,2462,-49
11,screen,2018-07-22,17:11:23.954805,2462,-49
11,screen,2018-07-22,17:11:23.954951,2462,-49
11,screen,2018-07-22,17:11:23.955101,2462,-49
11,screen,2018-07-22,17:11:23.955248,2462,-49
11,screen,2018-07-22,17:11:23.955400,2462,-49
11,screen,2018-07-22,17:11:23.955542,2462,-49
11,screen,2018-07-22,17:11:23.955687,2462,-49
11,screen,2018-07-22,17:11:23.955836,2462,-49
11,screen,2018-07-22,17:11:23.955983,2462,-49
11,screen,2018-07-22,17:11:23.956131,2462,-49
11,screen,2018-07-22,17:11:23.956907,2462,-49
11,Lside,2018-07-22,17:11:42.525367,2462,-47
11,Lside,2018-07-22,17:11:42.667948,2462,-47
11,Lside,2018-07-22,17:11:42.669223,2462,-47
11,Lside,2018-07-22,17:11:42.669368,2462,-47
11,Lside,2018-07-22,17:11:42.672580,2462,-47
11,Lside,2018-07-22,17:11:42.673469,2462,-47
11,Lside,2018-07-22,17:11:43.306864,2462,-47
11,back,2018-07-22,17:12:12.663867,2462,-47
11,back,2018-07-22,17:12:12.666197,2462,-47
11,back,2018-07-22,17:12:12.667213,2462,-47
11,back,2018-07-22,17:12:12.667247,2462,-47
11,back,2018-07-22,17:12:12.726090,2462,-47
11,back,2018-07-22,17:12:13.429292,2462,-45
11,back,2018-07-22,17:12:13.741128,2462,-49
11,back,2018-07-22,17:12:13.741176,2462,-49
11,back,2018-07-22,17:12:13.744274,2462,-49
11,back,2018-07-22,17:12:13.745232,2462,-47
11,back,2018-07-22,17:12:13.753885,2462,-49
11,back,2018-07-22,17:12:13.753931,2462,-49
11,back,2018-07-22,17:12:13.753953,2462,-49
11,back,2018-07-22,17:12:13.753973,2462,-49
11,back,2018-07-22,17:12:13.758475,2462,-47
11,back,2018-07-22,17:12:13.774946,2462,-47
11,back,2018-07-22,17:12:13.774982,2462,-47
11,back,2018-07-22,17:12:13.775005,2462,-47
11,back,2018-07-22,17:12:13.782507,2462,-47
11,back,2018-07-22,17:12:13.785882,2462,-47
11,back,2018-07-22,17:12:13.789361,2462,-47
11,back,2018-07-22,17:12:13.793330,2462,-47
11,back,2018-07-22,17:12:13.797607,2462,-47
11,back,2018-07-22,17:12:13.801059,2462,-47
11,back,2018-07-22,17:12:13.805772,2462,-47
11,back,2018-07-22,17:12:13.811608,2462,-47
11,back,2018-07-22,17:12:13.815489,2462,-47
11,back,2018-07-22,17:12:13.822054,2462,-47
11,back,2018-07-22,17:12:13.829828,2462,-47
11,back,2018-07-22,17:12:13.829860,2462,-47
11,back,2018-07-22,17:12:13.832386,2462,-47
11,back,2018-07-22,17:12:13.835607,2462,-47
11,back,2018-07-22,17:12:13.838790,2462,-47
11,back,2018-07-22,17:12:13.842880,2462,-47
11,back,2018-07-22,17:12:13.847097,2462,-47
11,back,2018-07-22,17:12:13.847997,2462,-47
11,back,2018-07-22,17:12:13.854433,2462,-47
11,back,2018-07-22,17:12:13.870446,2462,-47
11,back,2018-07-22,17:12:13.879441,2462,-47
11,back,2018-07-22,17:12:14.602671,2462,-47
11,back,2018-07-22,17:12:14.674580,2462,-47
12,screen,2018-07-22,17:12:32.624379,2462,-47
12,screen,2018-07-22,17:12:32.718005,2462,-47
12,screen,2018-07-22,17:12:32.718390,2462,-47
12,screen,2018-07-22,17:12:33.862423,2462,-49
12,screen,2018-07-22,17:12:33.870123,2462,-49
12,screen,2018-07-22,17:12:33.873784,2462,-49
12,screen,2018-07-22,17:12:33.873807,2462,-49
12,screen,2018-07-22,17:12:33.961251,2462,-49
12,screen,2018-07-22,17:12:33.986312,2462,-49
12,screen,2018-07-22,17:12:33.993448,2462,-47
12,screen,2018-07-22,17:12:33.997040,2462,-49
12,screen,2018-07-22,17:12:34.004189,2462,-47
12,screen,2018-07-22,17:12:34.011509,2462,-49
12,screen,2018-07-22,17:12:34.014198,2462,-47
12,screen,2018-07-22,17:12:34.024394,2462,-49
12,screen,2018-07-22,17:12:34.034418,2462,-49
12,screen,2018-07-22,17:12:34.570756,2462,-49
12,screen,2018-07-22,17:12:34.717627,2462,-49
12,screen,2018-07-22,17:12:34.719745,2462,-49
12,screen,2018-07-22,17:12:35.249602,2462,-47
12,screen,2018-07-22,17:12:36.721893,2462,-49
12,screen,2018-07-22,17:12:36.722217,2462,-49
12,back,2018-07-22,17:12:58.634529,2462,-55
12,back,2018-07-22,17:12:58.635140,2462,-55
12,back,2018-07-22,17:12:58.636250,2462,-55
12,back,2018-07-22,17:12:58.637558,2462,-55
12,back,2018-07-22,17:12:58.639046,2462,-55
12,back,2018-07-22,17:12:58.668131,2462,-55
12,back,2018-07-22,17:12:58.671308,2462,-55
12,back,2018-07-22,17:12:58.672929,2462,-55
12,back,2018-07-22,17:12:58.672951,2462,-55
12,back,2018-07-22,17:12:58.673231,2462,-55
12,back,2018-07-22,17:12:58.674097,2462,-55
12,back,2018-07-22,17:12:58.674348,2462,-55
12,back,2018-07-22,17:12:58.674829,2462,-55
12,back,2018-07-22,17:12:58.675085,2462,-55
12,back,2018-07-22,17:12:58.678836,2462,-55
12,back,2018-07-22,17:12:58.679095,2462,-55
12,back,2018-07-22,17:12:58.680154,2462,-55
12,back,2018-07-22,17:12:58.681061,2462,-55
12,back,2018-07-22,17:12:58.681658,2462,-55
12,back,2018-07-22,17:12:58.683027,2462,-55
12,back,2018-07-22,17:12:58.688306,2462,-55
12,back,2018-07-22,17:12:58.693302,2462,-55
12,back,2018-07-22,17:12:58.693774,2462,-55
12,back,2018-07-22,17:12:58.759110,2462,-55
12,back,2018-07-22,17:12:58.759263,2462,-55
12,back,2018-07-22,17:12:58.759917,2462,-55
12,back,2018-07-22,17:12:58.767197,2462,-55
12,back,2018-07-22,17:12:58.770477,2462,-55
12,back,2018-07-22,17:12:58.770751,2462,-55
12,back,2018-07-22,17:12:58.772306,2462,-55
12,back,2018-07-22,17:12:58.774473,2462,-55
12,back,2018-07-22,17:12:58.950388,2462,-55
12,back,2018-07-22,17:12:58.960543,2462,-55
12,back,2018-07-22,17:12:58.960566,2462,-55
12,back,2018-07-22,17:12:58.961082,2462,-55
12,back,2018-07-22,17:12:58.961104,2462,-55
12,back,2018-07-22,17:12:58.977223,2462,-57
12,back,2018-07-22,17:12:58.977276,2462,-57
12,back,2018-07-22,17:12:58.977297,2462,-57
12,back,2018-07-22,17:12:58.977317,2462,-57
12,back,2018-07-22,17:12:58.977337,2462,-57
12,back,2018-07-22,17:12:58.993818,2462,-57
12,back,2018-07-22,17:12:58.993867,2462,-57
12,back,2018-07-22,17:12:58.993888,2462,-57
12,back,2018-07-22,17:12:58.993910,2462,-57
12,back,2018-07-22,17:12:58.993930,2462,-57
12,back,2018-07-22,17:12:58.993951,2462,-57
12,back,2018-07-22,17:12:58.994262,2462,-57
12,back,2018-07-22,17:12:58.994286,2462,-57
12,back,2018-07-22,17:12:58.994306,2462,-57
12,back,2018-07-22,17:12:58.994326,2462,-57
12,back,2018-07-22,17:12:59.005998,2462,-55
12,back,2018-07-22,17:12:59.006023,2462,-55
12,back,2018-07-22,17:12:59.006061,2462,-55
12,back,2018-07-22,17:12:59.006109,2462,-55
12,back,2018-07-22,17:12:59.006136,2462,-55
12,back,2018-07-22,17:12:59.006159,2462,-55
12,back,2018-07-22,17:12:59.006178,2462,-55
12,back,2018-07-22,17:12:59.012794,2462,-55
12,back,2018-07-22,17:12:59.012841,2462,-55
12,back,2018-07-22,17:12:59.013118,2462,-55
12,back,2018-07-22,17:12:59.017599,2462,-55
12,back,2018-07-22,17:12:59.017648,2462,-55
12,back,2018-07-22,17:12:59.017668,2462,-55
12,back,2018-07-22,17:12:59.017688,2462,-55
12,back,2018-07-22,17:12:59.017707,2462,-55
12,back,2018-07-22,17:12:59.017728,2462,-55
12,back,2018-07-22,17:12:59.017748,2462,-55
12,back,2018-07-22,17:12:59.029395,2462,-57
12,back,2018-07-22,17:12:59.029484,2462,-57
12,back,2018-07-22,17:12:59.029534,2462,-57
12,back,2018-07-22,17:12:59.029577,2462,-57
12,back,2018-07-22,17:12:59.029620,2462,-57
12,back,2018-07-22,17:12:59.029640,2462,-57
12,back,2018-07-22,17:12:59.029662,2462,-57
12,back,2018-07-22,17:12:59.036537,2462,-57
12,back,2018-07-22,17:12:59.036604,2462,-57
12,back,2018-07-22,17:12:59.036627,2462,-57
12,back,2018-07-22,17:12:59.036648,2462,-57
12,back,2018-07-22,17:12:59.046880,2462,-55
12,back,2018-07-22,17:12:59.046912,2462,-55
12,back,2018-07-22,17:12:59.046932,2462,-55
12,back,2018-07-22,17:12:59.049148,2462,-53
12,back,2018-07-22,17:12:59.049424,2462,-55
12,back,2018-07-22,17:12:59.173854,2462,-55
12,back,2018-07-22,17:12:59.276586,2462,-55
12,back,2018-07-22,17:12:59.276638,2462,-55
12,back,2018-07-22,17:12:59.276699,2462,-55
12,back,2018-07-22,17:12:59.276746,2462,-55
12,back,2018-07-22,17:12:59.276788,2462,-55
12,back,2018-07-22,17:12:59.276849,2462,-55
12,back,2018-07-22,17:12:59.276898,2462,-55
12,back,2018-07-22,17:12:59.276957,2462,-55
12,back,2018-07-22,17:12:59.277004,2462,-55
12,back,2018-07-22,17:12:59.277044,2462,-55
12,back,2018-07-22,17:12:59.277109,2462,-55
12,back,2018-07-22,17:12:59.277158,2462,-55
12,back,2018-07-22,17:12:59.277216,2462,-55
12,back,2018-07-22,17:12:59.277263,2462,-55
12,back,2018-07-22,17:12:59.277307,2462,-55
12,back,2018-07-22,17:12:59.277368,2462,-55
12,back,2018-07-22,17:12:59.277395,2462,-55
12,back,2018-07-22,17:12:59.277459,2462,-55
12,back,2018-07-22,17:12:59.277518,2462,-55
12,back,2018-07-22,17:12:59.277565,2462,-55
12,back,2018-07-22,17:12:59.277609,2462,-55
12,back,2018-07-22,17:12:59.277629,2462,-55
12,back,2018-07-22,17:12:59.277650,2462,-55
12,back,2018-07-22,17:12:59.277670,2462,-55
12,back,2018-07-22,17:12:59.277688,2462,-55
12,back,2018-07-22,17:12:59.277707,2462,-55
12,back,2018-07-22,17:12:59.277726,2462,-55
12,back,2018-07-22,17:12:59.277746,2462,-55
12,back,2018-07-22,17:12:59.277764,2462,-55
12,back,2018-07-22,17:12:59.277785,2462,-55
12,back,2018-07-22,17:12:59.277867,2462,-55
12,back,2018-07-22,17:12:59.277896,2462,-55
12,back,2018-07-22,17:12:59.277975,2462,-55
12,back,2018-07-22,17:12:59.278023,2462,-55
12,back,2018-07-22,17:12:59.278060,2462,-55
12,back,2018-07-22,17:12:59.278086,2462,-55
12,back,2018-07-22,17:12:59.278107,2462,-55
12,back,2018-07-22,17:12:59.278384,2462,-55
12,back,2018-07-22,17:12:59.278453,2462,-55
12,back,2018-07-22,17:12:59.278495,2462,-55
12,back,2018-07-22,17:12:59.278539,2462,-55
12,back,2018-07-22,17:12:59.278559,2462,-55
12,back,2018-07-22,17:12:59.288273,2462,-55
12,back,2018-07-22,17:12:59.297050,2462,-55
12,back,2018-07-22,17:12:59.304294,2462,-55
12,back,2018-07-22,17:12:59.304317,2462,-55
12,back,2018-07-22,17:12:59.313350,2462,-55
12,back,2018-07-22,17:12:59.313374,2462,-55
12,back,2018-07-22,17:12:59.351797,2462,-55
12,back,2018-07-22,17:12:59.351869,2462,-55
12,back,2018-07-22,17:12:59.351891,2462,-55
12,back,2018-07-22,17:12:59.351914,2462,-55
12,back,2018-07-22,17:12:59.432380,2462,-55
12,back,2018-07-22,17:12:59.432453,2462,-55
12,back,2018-07-22,17:12:59.432504,2462,-55
12,back,2018-07-22,17:12:59.432566,2462,-55
12,back,2018-07-22,17:12:59.432614,2462,-55
12,back,2018-07-22,17:12:59.432676,2462,-55
12,back,2018-07-22,17:12:59.432741,2462,-55
12,back,2018-07-22,17:12:59.432770,2462,-55
12,back,2018-07-22,17:12:59.432793,2462,-55
12,back,2018-07-22,17:12:59.432812,2462,-55
12,back,2018-07-22,17:12:59.432834,2462,-55
12,back,2018-07-22,17:12:59.432854,2462,-55
12,back,2018-07-22,17:12:59.432874,2462,-55
12,back,2018-07-22,17:12:59.432896,2462,-55
12,back,2018-07-22,17:12:59.443592,2462,-53
12,back,2018-07-22,17:12:59.445470,2462,-55
12,back,2018-07-22,17:12:59.445544,2462,-55
12,back,2018-07-22,17:12:59.445572,2462,-55
12,back,2018-07-22,17:12:59.445593,2462,-55
12,back,2018-07-22,17:12:59.445613,2462,-55
12,back,2018-07-22,17:12:59.509128,2462,-53
12,back,2018-07-22,17:12:59.512130,2462,-55
12,back,2018-07-22,17:12:59.691346,2462,-53
12,back,2018-07-22,17:12:59.691572,2462,-53
12,back,2018-07-22,17:12:59.917499,2462,-55
12,back,2018-07-22,17:12:59.918204,2462,-51
12,back,2018-07-22,17:12:59.919572,2462,-51
12,back,2018-07-22,17:12:59.937025,2462,-51
